TF	 Summit ID	Chromosome	Summit start	Summit end	TSS start	TSS strand	GeneID	Distance to TSS from summit center	Motif coincidence
PIF5	618	Chr2	8323983	8323984	8324716	+	AT2G19180	732	G+PBE
PIF5	619	Chr2	8430458	8430459	8431482	+	AT2G19460	1023	G
PIF5	620	Chr2	8544161	8544162	8545634	+	AT2G19806	1472	G
PIF5	621	Chr2	8839886	8839887	8839699	-	AT2G20515	186	G+PBE
PIF5	621	Chr2	8839886	8839887	8840663	+	AT2G20520	776	G+PBE
PIF5	623	Chr2	8852964	8852965	8850928	-	AT2G20562	2035	PBE
PIF5	623	Chr2	8852964	8852965	8855358	+	AT2G20570	2393	PBE
PIF5	628	Chr2	9086047	9086048	9085908	-	AT2G21210	138	PBE
PIF5	628	Chr2	9086047	9086048	9089326	+	AT2G21220	3278	PBE
PIF5	629	Chr2	9266514	9266515	9266392	-	AT2G21660	121	G
PIF5	630	Chr2	9370611	9370612	9369460	-	AT2G22010	1150	G
PIF5	630	Chr2	9370611	9370612	9372530	+	AT2G22030	1918	G
PIF5	636	Chr2	9677198	9677199	9677880	+	AT2G22760	681	PBE
PIF5	637	Chr2	9683696	9683697	9684725	+	AT2G22770	1028	G
PIF5	638	Chr2	9702766	9702767	9699896	-	AT2G22795	2869	G
PIF5	639	Chr2	9728021	9728022	9726269	-	AT2G22830	1751	G
PIF5	639	Chr2	9728021	9728022	9728756	+	AT2G22840	734	G
PIF5	641	Chr2	9792136	9792137	9792212	+	AT2G23000	75	G
PIF5	644	Chr2	9908399	9908400	9905919	-	AT2G23290	2479	G
PIF5	645	Chr2	9924705	9924706	9924933	+	AT2G23320	227	G
PIF5	648	Chr2	9995282	9995283	9991694	-	AT2G23450	3587	G
PIF5	648	Chr2	9995282	9995283	9995478	+	AT2G23460	195	G
PIF5	650	Chr2	10105249	10105250	10104028	-	AT2G23755	1220	PBE
PIF5	652	Chr2	10272607	10272608	10270611	-	AT2G24160	1995	PBE
PIF5	653	Chr2	10297946	10297947	10300115	+	AT2G24220	2168	PBE
PIF5	654	Chr2	10332463	10332464	10329940	-	AT2G24270	2522	G
PIF5	654	Chr2	10332463	10332464	10333284	+	AT2G24280	820	G
PIF5	655	Chr2	10440534	10440535	10439297	-	AT2G24570	1236	PBE
PIF5	657	Chr2	10836157	10836158	10835482	-	AT2G25460	674	G
PIF5	657	Chr2	10836157	10836158	10838420	+	AT2G25470	2262	G
PIF5	658	Chr2	10838057	10838058	10835482	-	AT2G25460	2574	PBE
PIF5	658	Chr2	10838057	10838058	10838420	+	AT2G25470	362	PBE
PIF5	660	Chr2	11039853	11039854	11041331	+	AT2G25900	1477	G
PIF5	661	Chr2	11085772	11085773	11087348	+	AT2G26010	1575	PBE
PIF5	662	Chr2	11122208	11122209	11123430	+	AT2G26120	1221	G
PIF5	663	Chr2	11175755	11175756	11173141	-	AT2G26250	2613	PBE
PIF5	663	Chr2	11175755	11175756	11178100	+	AT2G26260	2344	PBE
PIF5	664	Chr2	11284810	11284811	11284228	-	AT2G26530	581	PBE
PIF5	669	Chr2	11548830	11548831	11551041	+	AT2G27060	2210	PBE
PIF5	672	Chr2	11807156	11807157	11806012	-	AT2G27680	1143	G+PBE
PIF5	672	Chr2	11807156	11807157	11809306	+	AT2G27690	2149	G+PBE
PIF5	674	Chr2	11859475	11859476	11860218	+	AT2G27830	742	PBE
PIF5	675	Chr2	11947525	11947526	11943603	-	AT2G28056	3921	G
PIF5	676	Chr2	11987904	11987905	11988676	+	AT2G28130	771	PBE
PIF5	678	Chr2	12117957	12117958	12119320	+	AT2G28355	1362	G+PBE
PIF5	681	Chr2	12185800	12185801	12181011	-	AT2G28490	4788	PBE
PIF5	682	Chr2	12205846	12205847	12209896	+	AT2G28520	4049	PBE
PIF5	683	Chr2	12419846	12419847	12424303	+	AT2G28930	4456	PBE
PIF5	684	Chr2	12430283	12430284	12428729	-	AT2G28940	1553	PBE
PIF5	686	Chr2	12703466	12703467	12702340	-	AT2G29720	1125	PBE
PIF5	686	Chr2	12703466	12703467	12703537	+	AT2G29730	70	PBE
PIF5	687	Chr2	12788032	12788033	12785052	-	AT2G29980	2979	G
PIF5	689	Chr2	12813616	12813617	12814410	+	AT2G30020	793	PBE
PIF5	693	Chr2	12933526	12933527	12932581	-	AT2G30340	944	G+PBE
PIF5	697	Chr2	13006655	13006656	13005599	-	AT2G30520	1055	PBE
PIF5	697	Chr2	13006655	13006656	13008916	+	AT2G30530	2260	PBE
PIF5	699	Chr2	13194140	13194141	13194185	+	AT2G31010	44	G
PIF5	702	Chr2	13496405	13496406	13495109	-	AT2G31740	1295	PBE
PIF5	702	Chr2	13496405	13496406	13497233	+	AT2G31750	827	PBE
PIF5	704	Chr2	13582663	13582664	13583430	+	AT2G31953	766	G
PIF5	705	Chr2	13609975	13609976	13609981	+	AT2G31981	5	G
PIF5	706	Chr2	13646239	13646240	13647852	+	AT2G32100	1612	PBE
PIF5	707	Chr2	13658232	13658233	13657174	-	AT2G32140	1057	G+PBE
PIF5	707	Chr2	13658232	13658233	13659006	+	AT2G32150	773	G+PBE
PIF5	708	Chr2	13769089	13769090	13765455	-	AT2G32415	3633	G+PBE
PIF5	708	Chr2	13769089	13769090	13771296	+	AT2G32430	2206	G+PBE
PIF5	709	Chr2	13856836	13856837	13856111	-	AT2G32660	724	G+PBE
PIF5	709	Chr2	13856836	13856837	13857877	+	AT2G32670	1040	G+PBE
PIF5	710	Chr2	13971868	13971869	13968956	-	AT2G32930	2911	G
PIF5	711	Chr2	14021696	14021697	14021182	-	AT2G33040	513	G
PIF5	711	Chr2	14021696	14021697	14021870	+	AT2G33050	173	G
PIF5	712	Chr2	14065874	14065875	14063274	-	AT2G33175	2599	G+PBE
PIF5	712	Chr2	14065874	14065875	14066463	+	AT2G33180	588	G+PBE
PIF5	714	Chr2	14302871	14302872	14302429	-	AT2G33800	441	G
PIF5	714	Chr2	14302871	14302872	14305001	+	AT2G33810	2129	G
PIF5	720	Chr2	14538629	14538630	14537431	-	AT2G34490	1197	G
PIF5	722	Chr2	14586671	14586672	14584698	-	AT2G34640	1972	PBE
PIF5	723	Chr2	14595846	14595847	14591787	-	AT2G34650	4058	PBE
PIF5	723	Chr2	14595846	14595847	14596631	+	AT2G34655	784	PBE
PIF5	724	Chr2	14740086	14740087	14739903	-	AT2G34930	182	PBE
PIF5	724	Chr2	14740086	14740087	14740468	+	AT2G34940	381	PBE
PIF5	726	Chr2	14835099	14835100	14835854	+	AT2G35208	754	G+PBE
PIF5	731	Chr2	15014748	15014749	15014283	-	AT2G35710	464	PBE
PIF5	731	Chr2	15014748	15014749	15016670	+	AT2G35720	1921	PBE
PIF5	732	Chr2	15031590	15031591	15030289	-	AT2G35750	1300	PBE
PIF5	732	Chr2	15031590	15031591	15031923	+	AT2G35760	332	PBE
PIF5	734	Chr2	15066272	15066273	15065869	-	AT2G35880	402	PBE
PIF5	735	Chr2	15084790	15084791	15084472	-	AT2G35930	317	G
PIF5	737	Chr2	15104626	15104627	15104761	+	AT2G35950	134	G
PIF5	738	Chr2	15138153	15138154	15136748	-	AT2G36050	1404	G+PBE
PIF5	738	Chr2	15138153	15138154	15138996	+	AT2G36053	842	G+PBE
PIF5	740	Chr2	15276421	15276422	15278769	+	AT2G36410	2347	G
PIF5	742	Chr2	15416844	15416845	15416765	-	AT2G36770	78	PBE
PIF5	744	Chr2	15616041	15616042	15614856	-	AT2G37170	1184	PBE
PIF5	744	Chr2	15616041	15616042	15617708	+	AT2G37180	1666	PBE
PIF5	746	Chr2	15818057	15818058	15817003	-	AT2G37710	1053	PBE
PIF5	746	Chr2	15818057	15818058	15818082	+	AT2G37720	24	PBE
PIF5	747	Chr2	15875040	15875041	15876750	+	AT2G37940	1709	G+PBE
PIF5	748	Chr2	15905537	15905538	15905390	-	AT2G38000	146	G+PBE
PIF5	748	Chr2	15905537	15905538	15906862	+	AT2G38010	1324	G+PBE
PIF5	751	Chr2	15994182	15994183	15993277	-	AT2G38170	904	PBE
PIF5	751	Chr2	15994182	15994183	15997114	+	AT2G38180	2931	PBE
PIF5	752	Chr2	15995975	15995976	15993277	-	AT2G38170	2697	PBE
PIF5	752	Chr2	15995975	15995976	15997114	+	AT2G38180	1138	PBE
PIF5	754	Chr2	16063758	16063759	16064503	+	AT2G38330	744	PBE
PIF5	755	Chr2	16082271	16082272	16083689	+	AT2G38400	1417	G
PIF5	756	Chr2	16107070	16107071	16106912	-	AT2G38465	157	G
PIF5	756	Chr2	16107070	16107071	16108361	+	AT2G38470	1290	G
PIF5	758	Chr2	16127733	16127734	16128378	+	AT2G38530	644	PBE
PIF5	762	Chr2	16347257	16347258	16346664	-	AT2G39180	592	G+PBE
PIF5	762	Chr2	16347257	16347258	16349968	+	AT2G39190	2710	G+PBE
PIF5	765	Chr2	16473960	16473961	16473817	-	AT2G39450	142	G
PIF5	765	Chr2	16473960	16473961	16474149	+	AT2G39460	188	G
PIF5	766	Chr2	16485780	16485781	16485038	-	AT2G39480	741	PBE
PIF5	768	Chr2	16553626	16553627	16556856	+	AT2G39705	3229	G
PIF5	769	Chr2	16587078	16587079	16588696	+	AT2G39770	1617	G+PBE
PIF5	770	Chr2	16640194	16640195	16639850	-	AT2G39860	343	G+PBE
PIF5	773	Chr2	16703189	16703190	16702027	-	AT2G40000	1161	PBE
PIF5	773	Chr2	16703189	16703190	16704063	+	AT2G40004	873	PBE
PIF5	775	Chr2	16706059	16706060	16708056	+	AT2G40008	1996	G+PBE
PIF5	776	Chr2	16707247	16707248	16708056	+	AT2G40008	808	PBE
PIF5	777	Chr2	16825223	16825224	16824505	-	AT2G40270	717	PBE
PIF5	779	Chr2	16906088	16906089	16903651	-	AT2G40470	2436	G
PIF5	780	Chr2	16930790	16930791	16930864	+	AT2G40540	73	G
PIF5	781	Chr2	16951095	16951096	16950556	-	AT2G40610	538	PBE
PIF5	782	Chr2	16952401	16952402	16950556	-	AT2G40610	1844	PBE
PIF5	784	Chr2	17087300	17087301	17087296	-	AT2G40940	3	G
PIF5	785	Chr2	17099395	17099396	17098694	-	AT2G40970	700	G
PIF5	785	Chr2	17099395	17099396	17102090	+	AT2G40980	2694	G
PIF5	786	Chr2	17130240	17130241	17130774	+	AT2G41070	533	G+PBE
PIF5	787	Chr2	17137188	17137189	17137829	+	AT2G41100	640	PBE
PIF5	789	Chr2	17199468	17199469	17199319	-	AT2G41240	148	G
PIF5	790	Chr2	17249082	17249083	17251941	+	AT2G41380	2858	PBE
PIF5	792	Chr2	17308827	17308828	17307425	-	AT2G41500	1401	G
PIF5	793	Chr2	17359879	17359880	17357597	-	AT2G41630	2281	PBE
PIF5	793	Chr2	17359879	17359880	17360486	+	AT2G41640	606	PBE
PIF5	794	Chr2	17421453	17421454	17419422	-	AT2G41745	2030	G+PBE
PIF5	795	Chr2	17473065	17473066	17472935	-	AT2G41870	129	PBE
PIF5	795	Chr2	17473065	17473066	17474619	+	AT2G41880	1553	PBE
PIF5	798	Chr2	17615851	17615852	17613518	-	AT2G42280	2332	G
PIF5	800	Chr2	17646228	17646229	17645834	-	AT2G42365	393	G
PIF5	801	Chr2	17649682	17649683	17648944	-	AT2G42380	737	PBE
PIF5	801	Chr2	17649682	17649683	17650225	+	AT2G42388	542	PBE
PIF5	804	Chr2	17745472	17745473	17747917	+	AT2G42610	2444	G+PBE
PIF5	807	Chr2	17838311	17838312	17837249	-	AT2G42870	1061	PBE
PIF5	808	Chr2	17840251	17840252	17837249	-	AT2G42870	3001	PBE
PIF5	810	Chr2	17886335	17886336	17882635	-	AT2G43000	3699	G
PIF5	810	Chr2	17886335	17886336	17886427	+	AT2G43010	91	G
PIF5	811	Chr2	17889381	17889382	17891503	+	AT2G43020	2121	PBE
PIF5	812	Chr2	17907217	17907218	17909185	+	AT2G43060	1967	PBE
PIF5	813	Chr2	17935879	17935880	17935685	-	AT2G43140	193	G
PIF5	815	Chr2	18004977	18004978	18007697	+	AT2G43340	2719	G
PIF5	816	Chr2	18005874	18005875	18007697	+	AT2G43340	1822	PBE
PIF5	817	Chr2	18090549	18090550	18089223	-	AT2G43610	1325	PBE
PIF5	818	Chr2	18107133	18107134	18108349	+	AT2G43680	1215	G
PIF5	819	Chr2	18119252	18119253	18119956	+	AT2G43710	703	G
PIF5	821	Chr2	18234524	18234525	18232492	-	AT2G44070	2031	G+PBE
PIF5	821	Chr2	18234524	18234525	18237152	+	AT2G44080	2627	G+PBE
PIF5	823	Chr2	18363754	18363755	18364756	+	AT2G44490	1001	G
PIF5	824	Chr2	18372804	18372805	18374292	+	AT2G44500	1487	G+PBE
PIF5	827	Chr2	18423387	18423388	18422838	-	AT2G44660	548	G
PIF5	827	Chr2	18423387	18423388	18425180	+	AT2G44670	1792	G
PIF5	828	Chr2	18444945	18444946	18443398	-	AT2G44740	1546	PBE
PIF5	829	Chr2	18456576	18456577	18454808	-	AT2G44760	1767	G+PBE
PIF5	829	Chr2	18456576	18456577	18457322	+	AT2G44770	745	G+PBE
PIF5	830	Chr2	18521560	18521561	18519524	-	AT2G44910	2035	G
PIF5	830	Chr2	18521560	18521561	18524387	+	AT2G44920	2826	G
PIF5	831	Chr2	18523514	18523515	18519524	-	AT2G44910	3989	G
PIF5	831	Chr2	18523514	18523515	18524387	+	AT2G44920	872	G
PIF5	833	Chr2	18641093	18641094	18640038	-	AT2G45200	1054	G
PIF5	833	Chr2	18641093	18641094	18641566	+	AT2G45210	472	G
PIF5	834	Chr2	18681699	18681700	18682081	+	AT2G45310	381	PBE
PIF5	835	Chr2	18724332	18724333	18727561	+	AT2G45430	3228	PBE
PIF5	839	Chr2	18814313	18814314	18811046	-	AT2G45660	3266	PBE
PIF5	842	Chr2	18848662	18848663	18847820	-	AT2G45760	841	G
PIF5	842	Chr2	18848662	18848663	18851216	+	AT2G45770	2553	G
PIF5	843	Chr2	18864717	18864718	18864690	-	AT2G45820	26	G+PBE
PIF5	843	Chr2	18864717	18864718	18866061	+	AT2G45830	1343	G+PBE
PIF5	844	Chr2	18865345	18865346	18864690	-	AT2G45820	654	PBE
PIF5	844	Chr2	18865345	18865346	18866061	+	AT2G45830	715	PBE
PIF5	845	Chr2	18874071	18874072	18873971	-	AT2G45850	99	PBE
PIF5	846	Chr2	18909254	18909255	18907813	-	AT2G45950	1440	G
PIF5	846	Chr2	18909254	18909255	18910295	+	AT2G45960	1040	G
PIF5	847	Chr2	18909903	18909904	18907813	-	AT2G45950	2089	PBE
PIF5	847	Chr2	18909903	18909904	18910295	+	AT2G45960	391	PBE
PIF5	848	Chr2	18981394	18981395	18981911	+	AT2G46225	516	G+PBE
PIF5	849	Chr2	18999255	18999256	19000191	+	AT2G46270	935	PBE
PIF5	851	Chr2	19019998	19019999	19019254	-	AT2G46330	743	PBE
PIF5	852	Chr2	19021281	19021282	19019254	-	AT2G46330	2026	PBE
PIF5	853	Chr2	19027861	19027862	19027412	-	AT2G46340	448	G
PIF5	853	Chr2	19027861	19027862	19028488	+	AT2G46360	626	G
PIF5	854	Chr2	19052227	19052228	19050340	-	AT2G46410	1886	G
PIF5	854	Chr2	19052227	19052228	19053686	+	AT2G46420	1458	G
PIF5	856	Chr2	19095796	19095797	19093314	-	AT2G46510	2481	G+PBE
PIF5	856	Chr2	19095796	19095797	19096768	+	AT2G46520	971	G+PBE
PIF5	857	Chr2	19101070	19101071	19104665	+	AT2G46530	3594	PBE
PIF5	860	Chr2	19191254	19191255	19186577	-	AT2G46700	4676	PBE
PIF5	860	Chr2	19191254	19191255	19191935	+	AT2G46710	680	PBE
PIF5	861	Chr2	19227522	19227523	19222915	-	AT2G46770	4606	G
PIF5	861	Chr2	19227522	19227523	19229293	+	AT2G46780	1770	G
PIF5	863	Chr2	19299057	19299058	19297825	-	AT2G46970	1231	G
PIF5	864	Chr2	19316244	19316245	19315240	-	AT2G47000	1003	G
PIF5	864	Chr2	19316244	19316245	19317126	+	AT2G47010	881	G
PIF5	866	Chr2	19335513	19335514	19335030	-	AT2G47060	482	PBE
PIF5	866	Chr2	19335513	19335514	19336695	+	AT2G47070	1181	PBE
PIF5	867	Chr2	19336306	19336307	19335030	-	AT2G47060	1275	PBE
PIF5	867	Chr2	19336306	19336307	19336695	+	AT2G47070	388	PBE
PIF5	868	Chr2	19362870	19362871	19361146	-	AT2G47160	1723	PBE
PIF5	868	Chr2	19362870	19362871	19366623	+	AT2G47170	3752	PBE
PIF5	870	Chr2	19465212	19465213	19464086	-	AT2G47430	1125	PBE
PIF5	870	Chr2	19465212	19465213	19469719	+	AT2G47440	4506	PBE
PIF5	871	Chr2	19466136	19466137	19464086	-	AT2G47430	2049	G+PBE
PIF5	871	Chr2	19466136	19466137	19469719	+	AT2G47440	3582	G+PBE
PIF5	872	Chr2	19468165	19468166	19464086	-	AT2G47430	4078	G
PIF5	872	Chr2	19468165	19468166	19469719	+	AT2G47440	1553	G
PIF5	873	Chr2	19643916	19643917	19644100	+	AT2G48020	183	G+PBE
PIF5	876	Chr3	219524	219525	219053	-	AT3G01550	470	PBE
PIF5	876	Chr3	219524	219525	219582	+	AT3G01560	57	PBE
PIF5	877	Chr3	256101	256102	256537	+	AT3G01690	435	PBE
PIF5	878	Chr3	386946	386947	386537	-	AT3G02140	408	G
PIF5	878	Chr3	386946	386947	391057	+	AT3G02150	4110	G
PIF5	879	Chr3	401576	401577	399778	-	AT3G02170	1797	G
PIF5	879	Chr3	401576	401577	404733	+	AT3G02180	3156	G
PIF5	880	Chr3	538253	538254	537997	-	AT3G02550	255	G
PIF5	881	Chr3	545724	545725	545594	-	AT3G02570	129	G
PIF5	881	Chr3	545724	545725	546903	+	AT3G02580	1178	G
PIF5	882	Chr3	731517	731518	731891	+	AT3G03170	373	PBE
PIF5	884	Chr3	781640	781641	781579	-	AT3G03310	60	G
PIF5	884	Chr3	781640	781641	781715	+	AT3G03320	74	G
PIF5	885	Chr3	822741	822742	822541	-	AT3G03456	199	PBE
PIF5	886	Chr3	961856	961857	961997	+	AT3G03790	140	G+PBE
PIF5	887	Chr3	981012	981013	980487	-	AT3G03830	524	PBE
PIF5	887	Chr3	981012	981013	981072	+	AT3G03840	59	PBE
PIF5	888	Chr3	982858	982859	982586	-	AT3G03847	271	PBE
PIF5	888	Chr3	982858	982859	983121	+	AT3G03850	262	PBE
PIF5	890	Chr3	1108130	1108131	1108068	-	AT3G04210	61	G
PIF5	893	Chr3	1288217	1288218	1287096	-	AT3G04721	1120	PBE
PIF5	894	Chr3	1291170	1291171	1290601	-	AT3G04730	568	PBE
PIF5	894	Chr3	1291170	1291171	1291616	+	AT3G04732	445	PBE
PIF5	897	Chr3	1353190	1353191	1354635	+	AT3G04910	1444	G+PBE
PIF5	898	Chr3	1358583	1358584	1360882	+	AT3G04920	2298	PBE
PIF5	900	Chr3	1435535	1435536	1435378	-	AT3G05130	156	G
PIF5	902	Chr3	1484915	1484916	1488595	+	AT3G05220	3679	G+PBE
PIF5	904	Chr3	1644443	1644444	1643252	-	AT3G05640	1190	G+PBE
PIF5	907	Chr3	1736014	1736015	1735756	-	AT3G05820	257	G+PBE
PIF5	907	Chr3	1736014	1736015	1736677	+	AT3G05830	662	G+PBE
PIF5	909	Chr3	1757495	1757496	1756539	-	AT3G05880	955	G+PBE
PIF5	910	Chr3	1759669	1759670	1758491	-	AT3G05890	1177	G+PBE
PIF5	910	Chr3	1759669	1759670	1760905	+	AT3G05905	1235	G+PBE
PIF5	912	Chr3	1767705	1767706	1767619	-	AT3G05910	85	PBE
PIF5	913	Chr3	1768426	1768427	1767619	-	AT3G05910	806	PBE
PIF5	914	Chr3	1831949	1831950	1831922	-	AT3G06070	26	PBE
PIF5	915	Chr3	1832641	1832642	1831922	-	AT3G06070	718	PBE
PIF5	917	Chr3	1848741	1848742	1848848	+	AT3G06125	106	G
PIF5	919	Chr3	2007656	2007657	2012079	+	AT3G06500	4422	G
PIF5	920	Chr3	2008601	2008602	2012079	+	AT3G06500	3477	G
PIF5	923	Chr3	2056326	2056327	2055413	-	AT3G06590	912	PBE
PIF5	926	Chr3	2131015	2131016	2130314	-	AT3G06750	700	G
PIF5	926	Chr3	2131015	2131016	2132758	+	AT3G06760	1742	G
PIF5	927	Chr3	2132604	2132605	2130314	-	AT3G06750	2289	G
PIF5	927	Chr3	2132604	2132605	2132758	+	AT3G06760	153	G
PIF5	928	Chr3	2138298	2138299	2137227	-	AT3G06770	1070	PBE
PIF5	929	Chr3	2167625	2167626	2167730	+	AT3G06868	104	G
PIF5	934	Chr3	2346124	2346125	2343469	-	AT3G07340	2654	G
PIF5	934	Chr3	2346124	2346125	2347468	+	AT3G07350	1343	G
PIF5	936	Chr3	2352936	2352937	2354719	+	AT3G07360	1782	G
PIF5	937	Chr3	2364059	2364060	2362013	-	AT3G07380	2045	G+PBE
PIF5	937	Chr3	2364059	2364060	2365301	+	AT3G07390	1241	G+PBE
PIF5	938	Chr3	2365285	2365286	2362013	-	AT3G07380	3271	G+PBE
PIF5	938	Chr3	2365285	2365286	2365301	+	AT3G07390	15	G+PBE
PIF5	939	Chr3	2385954	2385955	2385718	-	AT3G07460	235	PBE
PIF5	940	Chr3	2388708	2388709	2388470	-	AT3G07470	237	PBE
PIF5	940	Chr3	2388708	2388709	2388952	+	AT3G07480	243	PBE
PIF5	941	Chr3	2475638	2475639	2476367	+	AT3G07760	728	G
PIF5	942	Chr3	2562923	2562924	2561801	-	AT3G08020	1121	PBE
PIF5	942	Chr3	2562923	2562924	2564033	+	AT3G08030	1109	PBE
PIF5	945	Chr3	2971568	2971569	2970370	-	AT3G09680	1197	G
PIF5	945	Chr3	2971568	2971569	2971873	+	AT3G09690	304	G
PIF5	946	Chr3	2983815	2983816	2983617	-	AT3G09720	197	PBE
PIF5	946	Chr3	2983815	2983816	2983934	+	AT3G09730	118	PBE
PIF5	947	Chr3	3065653	3065654	3067683	+	AT3G09975	2029	G+PBE
PIF5	948	Chr3	3090117	3090118	3088194	-	AT3G10010	1922	G
PIF5	948	Chr3	3090117	3090118	3090544	+	AT3G10015	426	G
PIF5	949	Chr3	3238913	3238914	3238401	-	AT3G10415	511	G
PIF5	949	Chr3	3238913	3238914	3239180	+	AT3G10420	266	G
PIF5	952	Chr3	3414911	3414912	3414018	-	AT3G10910	892	PBE
PIF5	953	Chr3	3429034	3429035	3426996	-	AT3G10960	2037	G
PIF5	955	Chr3	3587676	3587677	3585789	-	AT3G11410	1886	G
PIF5	955	Chr3	3587676	3587677	3588684	+	AT3G11415	1007	G
PIF5	958	Chr3	3620925	3620926	3619566	-	AT3G11490	1358	G
PIF5	959	Chr3	3658103	3658104	3660377	+	AT3G11590	2273	G
PIF5	962	Chr3	3697964	3697965	3698839	+	AT3G11700	874	G
PIF5	963	Chr3	3722681	3722682	3722657	-	AT3G11770	23	G
PIF5	964	Chr3	3770584	3770585	3770562	-	AT3G11910	21	G
PIF5	964	Chr3	3770584	3770585	3772311	+	AT3G11920	1726	G
PIF5	966	Chr3	3863742	3863743	3863049	-	AT3G12120	692	G+PBE
PIF5	967	Chr3	3923425	3923426	3923154	-	AT3G12300	270	G+PBE
PIF5	967	Chr3	3923425	3923426	3923735	+	AT3G12320	309	G+PBE
PIF5	968	Chr3	3985921	3985922	3985549	-	AT3G12560	371	G
PIF5	968	Chr3	3985921	3985922	3988670	+	AT3G12570	2748	G
PIF5	969	Chr3	4004326	4004327	4003656	-	AT3G12590	669	G
PIF5	969	Chr3	4004326	4004327	4004512	+	AT3G12600	185	G
PIF5	970	Chr3	4008721	4008722	4007806	-	AT3G12610	914	PBE
PIF5	975	Chr3	4124411	4124412	4123507	-	AT3G12920	903	G
PIF5	975	Chr3	4124411	4124412	4128407	+	AT3G12930	3995	G
PIF5	978	Chr3	4410047	4410048	4411168	+	AT3G13525	1120	PBE
PIF5	980	Chr3	4532324	4532325	4530668	-	AT3G13784	1655	PBE
PIF5	981	Chr3	4541629	4541630	4544364	+	AT3G13810	2734	G
PIF5	983	Chr3	4616428	4616429	4614847	-	AT3G13970	1580	G
PIF5	984	Chr3	4655846	4655847	4653913	-	AT3G14050	1932	G
PIF5	985	Chr3	4723873	4723874	4720950	-	AT3G14205	2922	G
PIF5	986	Chr3	4740025	4740026	4739140	-	AT3G14230	884	PBE
PIF5	987	Chr3	4744961	4744962	4744116	-	AT3G14240	844	G
PIF5	988	Chr3	4790484	4790485	4787235	-	AT3G14350	3248	G+PBE
PIF5	988	Chr3	4790484	4790485	4791589	+	AT3G14360	1104	G+PBE
PIF5	993	Chr3	4846170	4846171	4849788	+	AT3G14450	3617	G
PIF5	994	Chr3	4888087	4888088	4885981	-	AT3G14550	2105	PBE
PIF5	994	Chr3	4888087	4888088	4889072	+	AT3G14560	984	PBE
PIF5	995	Chr3	4908085	4908086	4907992	-	AT3G14590	92	G
PIF5	995	Chr3	4908085	4908086	4908948	+	AT3G14595	862	G
PIF5	996	Chr3	4922001	4922002	4922131	+	AT3G14650	129	PBE
PIF5	1000	Chr3	5119975	5119976	5119059	-	AT3G15200	915	G
PIF5	1000	Chr3	5119975	5119976	5121422	+	AT3G15210	1446	G
PIF5	1006	Chr3	5221083	5221084	5220217	-	AT3G15470	865	PBE
PIF5	1008	Chr3	5262673	5262674	5264024	+	AT3G15540	1350	G
PIF5	1009	Chr3	5263816	5263817	5264024	+	AT3G15540	207	PBE
PIF5	1010	Chr3	5272913	5272914	5271921	-	AT3G15570	991	PBE
PIF5	1010	Chr3	5272913	5272914	5273691	+	AT3G15578	777	PBE
PIF5	1012	Chr3	5339993	5339994	5340074	+	AT3G15770	80	PBE
PIF5	1013	Chr3	5342767	5342768	5343016	+	AT3G15790	248	G
PIF5	1014	Chr3	5504623	5504624	5505404	+	AT3G16240	780	PBE
PIF5	1017	Chr3	5662144	5662145	5661962	-	AT3G16620	181	G
PIF5	1019	Chr3	5719060	5719061	5721020	+	AT3G16800	1959	PBE
PIF5	1020	Chr3	5731031	5731032	5729173	-	AT3G16820	1857	PBE
PIF5	1020	Chr3	5731031	5731032	5731534	+	AT3G16830	502	PBE
PIF5	1021	Chr3	5747501	5747502	5743143	-	AT3G16840	4357	PBE
PIF5	1021	Chr3	5747501	5747502	5748570	+	AT3G16850	1068	PBE
PIF5	1024	Chr3	5836605	5836606	5837842	+	AT3G17110	1236	G
PIF5	1026	Chr3	5995624	5995625	5992911	-	AT3G17510	2712	G+PBE
PIF5	1027	Chr3	6014262	6014263	6015184	+	AT3G17580	921	PBE
PIF5	1028	Chr3	6014879	6014880	6015184	+	AT3G17580	304	G+PBE
PIF5	1030	Chr3	6119623	6119624	6116457	-	AT3G17850	3165	G
PIF5	1030	Chr3	6119623	6119624	6119767	+	AT3G17860	143	G
PIF5	1032	Chr3	6174182	6174183	6171723	-	AT3G18035	2458	G+PBE
PIF5	1032	Chr3	6174182	6174183	6174719	+	AT3G18040	536	G+PBE
PIF5	1033	Chr3	6182938	6182939	6183773	+	AT3G18060	834	PBE
PIF5	1034	Chr3	6190651	6190652	6191557	+	AT3G18080	905	G
PIF5	1035	Chr3	6259097	6259098	6258416	-	AT3G18250	680	G
PIF5	1036	Chr3	6344286	6344287	6343177	-	AT3G18485	1108	PBE
PIF5	1037	Chr3	6346191	6346192	6343177	-	AT3G18485	3013	G+PBE
PIF5	1038	Chr3	6357826	6357827	6360135	+	AT3G18518	2308	G
PIF5	1039	Chr3	6435887	6435888	6435560	-	AT3G18710	326	G+PBE
PIF5	1041	Chr3	6491642	6491643	6491272	-	AT3G18830	369	PBE
PIF5	1041	Chr3	6491642	6491643	6496198	+	AT3G18840	4555	PBE
PIF5	1042	Chr3	6651420	6651421	6650076	-	AT3G19200	1343	PBE
PIF5	1043	Chr3	6678683	6678684	6676519	-	AT3G19270	2163	G
PIF5	1043	Chr3	6678683	6678684	6678719	+	AT3G19274	35	G
